matchId,date,Dust2,Vertigo,Overpass,Inferno,Nuke,Ancient,Mirage,Anubis,name,teamWin,roundsWins
2360203,2022-11-21,other,other,left,removed,picked,removed,other,not_included,Illuminar,true,41
2360203,2022-11-21,picked,removed,left,other,other,other,removed,not_included,GenOne,false,31
2360202,2022-11-21,removed,removed,picked,other,other,other,left,not_included,777,true,32
2360202,2022-11-21,other,other,other,removed,picked,removed,left,not_included,Nemiga,false,20
2360201,2022-11-21,other,other,removed,removed,left,other,picked,not_included,Anonymo,true,54
2360201,2022-11-21,removed,removed,other,other,left,picked,other,not_included,SKADE X,false,38
2359780,2022-11-21,picked,other,removed,other,removed,other,left,not_included,Nut-E,true,32
2359780,2022-11-21,other,removed,other,picked,other,removed,left,not_included,Warriors,false,26
2360200,2022-11-21,other,other,removed,left,removed,other,picked,not_included,AGO,true,35
2360200,2022-11-21,picked,removed,other,left,other,removed,other,not_included,Websterz,false,31
2359781,2022-11-21,other,removed,other,left,other,picked,removed,not_included,yellow,true,32
2359781,2022-11-21,picked,other,removed,left,removed,other,other,not_included,KRAKEN,false,18
2360116,2022-11-21,removed,other,other,left,other,removed,picked,not_included,Nouns,true,50
2360116,2022-11-21,other,picked,removed,left,removed,other,other,not_included,Villainous,false,44
2360199,2022-11-20,,,,,,,,,Puteli & 8Juho8,true,0
2360199,2022-11-20,,,,,,,,,raks0n & mati,false,0
2360171,2022-11-20,other,removed,left,removed,other,other,picked,not_included,777,true,32
2360171,2022-11-20,removed,other,left,other,removed,picked,other,not_included,Apeks Rebels,false,21
2360169,2022-11-20,removed,other,other,other,picked,left,removed,not_included,Copenhagen Flames,true,32
2360169,2022-11-20,other,removed,picked,removed,other,left,other,not_included,K23,false,26
2359530,2022-11-20,other,picked,other,other,left,removed,removed,not_included,Young Ninjas,true,39
2359530,2022-11-20,picked,other,removed,removed,left,other,other,not_included,Spirit Academy,false,35
2360198,2022-11-20,,,,,,,,,raks0n & mati,true,0
2360198,2022-11-20,,,,,,,,,magixx & w0nderful,false,0
2360196,2022-11-20,,,,,,,,,Puteli & 8Juho8,true,0
2360196,2022-11-20,,,,,,,,,raks0n & mati,false,0
2360197,2022-11-20,,,,,,,,,magixx & w0nderful,true,0
2360197,2022-11-20,,,,,,,,,flameZ & F1KU,false,0
2360187,2022-11-20,other,removed,not_included,picked,other,other,removed,not_included,GenOne,true,28
2360187,2022-11-20,removed,other,not_included,other,removed,picked,other,not_included,Prodigy,false,26
2360170,2022-11-20,removed,other,other,removed,picked,other,left,not_included,Anonymo,true,45
2360170,2022-11-20,other,removed,picked,other,other,removed,left,not_included, 180mgkoffein,false,41
2360195,2022-11-20,,,,,,,,,magixx & w0nderful,true,0
2360195,2022-11-20,,,,,,,,,m0NESY & jks,false,0
2360194,2022-11-20,,,,,,,,,flameZ & F1KU,true,0
2360194,2022-11-20,,,,,,,,,cadiaN & TeSeS,false,0
2360101,2022-11-20,removed,other,picked,left,removed,other,other,not_included,fnatic,true,32
2360101,2022-11-20,other,picked,other,left,other,removed,removed,not_included,BIG,false,9
2360192,2022-11-20,,,,,,,,,raks0n & mati,true,0
2360192,2022-11-20,,,,,,,,,cadiaN & TeSeS,false,0
2360193,2022-11-20,,,,,,,,,Puteli & 8Juho8,true,0
2360193,2022-11-20,,,,,,,,,magixx & w0nderful,false,0
2360191,2022-11-20,,,,,,,,,m0NESY & jks,true,0
2360191,2022-11-20,,,,,,,,,raalz & b0RUP,false,0
2360178,2022-11-20,removed,left,picked,other,other,other,removed,not_included,Goodfellas,true,32
2360178,2022-11-20,other,left,other,removed,removed,picked,other,not_included,Enhanced,false,22
2360168,2022-11-20,other,other,other,picked,removed,left,removed,not_included,Copenhagen Flames,true,35
2360168,2022-11-20,removed,removed,picked,other,other,left,other,not_included,SINNERS,false,22
2360190,2022-11-20,,,,,,,,,flameZ & F1KU,true,0
2360190,2022-11-20,,,,,,,,,es3tag & calc,false,0
2360188,2022-11-20,,,,,,,,,cadiaN & TeSeS,true,0
2360188,2022-11-20,,,,,,,,,flameZ & F1KU,false,0
2359529,2022-11-20,removed,left,picked,other,other,removed,other,not_included,Young Ninjas,true,35
2359529,2022-11-20,other,left,other,removed,removed,other,picked,not_included,NAVI Junior,false,23
2360184,2022-11-20,,,,,,,,,magixx & w0nderful,true,0
2360184,2022-11-20,,,,,,,,,m0NESY & jks,false,0
2360186,2022-11-20,removed,removed,removed,other,other,left,other,not_included,Prodigy,true,16
2360186,2022-11-20,other,other,other,removed,removed,left,removed,not_included,The Prodigies,false,7
2360185,2022-11-20,,,,,,,,,es3tag & calc,true,0
2360185,2022-11-20,,,,,,,,,Zana & D7,false,0
2360063,2022-11-20,other,other,other,picked,removed,left,picked,not_included,1PIN,true,48
2360063,2022-11-20,removed,picked,picked,other,other,left,other,not_included,Viperio,false,33
2360166,2022-11-20,other,other,picked,other,removed,left,removed,not_included,Apeks Rebels,true,35
2360166,2022-11-20,removed,removed,other,picked,other,left,other,not_included,Genk,false,22
2360189,2022-11-20,,,,,,,,,raalz & b0RUP,true,0
2360189,2022-11-20,,,,,,,,,drop & GaBi,false,0
2360175,2022-11-20,,,,,,,,,cadiaN & TeSeS,true,0
2360175,2022-11-20,,,,,,,,,drop & GaBi,false,0
2360183,2022-11-20,removed,left,removed,other,removed,other,other,not_included,Prodigy,true,16
2360183,2022-11-20,other,left,other,removed,other,removed,removed,not_included,LDLC,false,13
2360174,2022-11-20,,,,,,,,,flameZ & F1KU,true,0
2360174,2022-11-20,,,,,,,,,raalz & b0RUP,false,0
2360182,2022-11-20,picked,removed,left,other,other,other,removed,not_included,GenOne,true,32
2360182,2022-11-20,other,other,left,picked,removed,removed,other,not_included,The Prodigies,false,20
2360167,2022-11-20,left,removed,other,picked,removed,other,other,not_included,K23,true,32
2360167,2022-11-20,left,other,removed,other,other,removed,picked,not_included,Illuminar,false,20
2360173,2022-11-20,,,,,,,,,m0NESY & jks,true,0
2360173,2022-11-20,,,,,,,,,es3tag & calc,false,0
2359972,2022-11-20,other,removed,removed,picked,other,left,other,not_included,HAVU,true,32
2359972,2022-11-20,removed,other,other,other,removed,left,picked,not_included,ENCE Academy,false,18
2360172,2022-11-20,,,,,,,,,magixx & w0nderful,true,0
2360172,2022-11-20,,,,,,,,,Zana & D7,false,0
2360164,2022-11-20,other,removed,picked,other,removed,left,other,not_included, 180mgkoffein,true,46
2360164,2022-11-20,removed,other,other,picked,other,left,removed,not_included,GTZ,false,30
2360162,2022-11-19,left,other,other,picked,removed,other,removed,not_included,The Union,true,46
2360162,2022-11-19,left,removed,removed,other,other,picked,other,not_included,ODDIK,false,32
2360100,2022-11-19,removed,other,picked,left,other,removed,other,not_included,fnatic,true,35
2360100,2022-11-19,other,removed,other,left,removed,other,picked,not_included,Astralis,false,25
2360165,2022-11-19,left,other,other,removed,other,removed,picked,not_included,Illuminar,true,49
2360165,2022-11-19,left,removed,picked,other,removed,other,other,not_included,777,false,39
2359528,2022-11-19,other,removed,other,removed,left,other,picked,not_included,Spirit Academy,true,32
2359528,2022-11-19,removed,other,picked,other,left,removed,other,not_included,Young Ninjas,false,24
2360099,2022-11-19,other,other,other,removed,picked,removed,left,not_included,BIG,true,44
2360099,2022-11-19,removed,removed,picked,other,other,other,left,not_included,Sprout,false,39
2360163,2022-11-19,picked,removed,other,other,left,removed,other,not_included,Websterz,true,32
2360163,2022-11-19,other,other,removed,removed,left,other,picked,not_included,Anonymo,false,17
2359527,2022-11-19,other,left,other,other,removed,removed,picked,not_included,NAVI Junior,true,46
2359527,2022-11-19,removed,left,picked,removed,other,other,other,not_included,MOUZ NXT,false,44
2360151,2022-11-19,other,removed,other,removed,other,picked,left,not_included,K23,true,32
2360151,2022-11-19,picked,other,removed,other,removed,other,left,not_included,forZe,false,20
2360157,2022-11-19,picked,removed,left,picked,other,other,other,not_included,0to100,true,48
2360157,2022-11-19,other,other,left,other,picked,removed,picked,not_included,Zero Tenacity,false,25
2360135,2022-11-19,other,removed,picked,removed,other,left,other,not_included,777,true,32
2360135,2022-11-19,removed,other,other,other,removed,left,picked,not_included,Genk,false,13
2360133,2022-11-19,other,other,removed,removed,picked,left,other,not_included,Anonymo,true,32
2360133,2022-11-19,removed,picked,other,other,other,left,removed,not_included,GTZ,false,20
2360150,2022-11-19,other,picked,left,removed,other,other,removed,not_included,Copenhagen Flames,true,32
2360150,2022-11-19,picked,other,left,other,removed,removed,other,not_included,Falcons,false,13
2359526,2022-11-19,other,left,picked,other,other,removed,removed,not_included,Young Ninjas,true,32
2359526,2022-11-19,picked,left,other,removed,removed,other,other,not_included,NAVI Junior,false,20
2360134,2022-11-19,other,left,other,removed,other,removed,picked,not_included,Illuminar,true,32
2360134,2022-11-19,removed,left,picked,other,removed,other,other,not_included,Apeks Rebels,false,14
2360132,2022-11-19,other,other,removed,left,picked,removed,other,not_included,Websterz,true,32
2360132,2022-11-19,removed,removed,other,left,other,other,picked,not_included, 180mgkoffein,false,12
2360161,2022-11-18,other,removed,other,left,picked,other,removed,not_included,ODDIK,true,32
2360161,2022-11-18,picked,other,removed,left,other,removed,other,not_included,SWS,false,16
2360098,2022-11-18,other,removed,left,other,removed,other,picked,not_included,Astralis,true,49
2360098,2022-11-18,removed,other,left,removed,other,picked,other,not_included,ENCE,false,50
2360156,2022-11-18,removed,picked,other,other,removed,other,left,not_included,Skelp,true,45
2360156,2022-11-18,other,other,picked,removed,other,removed,left,not_included,Temperate SCO,false,46
2360160,2022-11-18,removed,other,other,picked,removed,left,other,not_included,The Union,true,32
2360160,2022-11-18,other,removed,removed,other,other,left,picked,not_included,Meta BR,false,26
2360147,2022-11-18,other,picked,removed,left,other,other,removed,not_included,Copenhagen Flames,true,48
2360147,2022-11-18,picked,other,other,left,removed,removed,other,not_included,ex-Finest,false,38
2360155,2022-11-18,picked,removed,other,other,removed,left,other,not_included,AGO,true,41
2360155,2022-11-18,other,other,removed,picked,other,left,removed,not_included,Conquer,false,28
2359525,2022-11-18,other,left,removed,other,picked,removed,other,not_included,Spirit Academy,true,52
2359525,2022-11-18,removed,left,other,picked,other,other,removed,not_included,MOUZ NXT,false,43
2360097,2022-11-18,other,other,removed,other,picked,removed,left,not_included,BIG,true,32
2360097,2022-11-18,removed,removed,other,picked,other,other,left,not_included,500,false,22
2360148,2022-11-18,other,other,removed,other,left,removed,picked,not_included,Illuminar,true,32
2360148,2022-11-18,removed,picked,other,removed,left,other,other,not_included,9INE,false,26
2360154,2022-11-18,picked,other,other,other,left,removed,removed,not_included,GenOne,true,32
2360154,2022-11-18,other,removed,removed,picked,left,other,other,not_included,JANO,false,13
2360145,2022-11-18,other,other,removed,left,picked,other,removed,not_included,Copenhagen Flames,true,32
2360145,2022-11-18,picked,removed,other,left,other,removed,other,not_included,K23,false,23
2360153,2022-11-18,removed,left,picked,other,other,removed,other,not_included,Conquer,true,41
2360153,2022-11-18,other,left,other,removed,removed,other,picked,not_included,EC Brugge,false,37
2360149,2022-11-18,removed,other,left,removed,other,picked,other,not_included,SINNERS,true,32
2360149,2022-11-18,other,removed,left,other,removed,other,picked,not_included,BLUEJAYS,false,20
2360146,2022-11-18,other,other,picked,other,removed,left,removed,not_included,ex-Finest,true,32
2360146,2022-11-18,removed,removed,other,picked,other,left,other,not_included,Endpoint,false,15
2360152,2022-11-18,other,removed,other,picked,other,removed,left,not_included,JANO,true,32
2360152,2022-11-18,removed,other,picked,other,removed,other,left,not_included,Prosapia,false,22
2360127,2022-11-17,picked,other,removed,other,other,left,removed,not_included,ex-Finest,true,38
2360127,2022-11-17,other,removed,other,picked,removed,left,other,not_included,BLUEJAYS,false,33
2360096,2022-11-17,left,removed,other,other,removed,removed,other,not_included,500,true,19
2360096,2022-11-17,left,other,removed,removed,other,other,removed,not_included,SAW,false,17
2360121,2022-11-17,other,removed,other,picked,left,other,removed,not_included,PACT,true,40
2360121,2022-11-17,removed,other,removed,other,left,picked,other,not_included,ESCA,false,43
2360094,2022-11-17,other,removed,removed,other,left,removed,other,not_included,Astralis,true,19
2360094,2022-11-17,removed,other,other,removed,left,other,removed,not_included,Complexity,false,17
2360095,2022-11-17,removed,other,other,left,other,removed,removed,not_included,fnatic,true,16
2360095,2022-11-17,other,removed,removed,left,removed,other,other,not_included,Bad News Eagles,false,12
2360143,2022-11-17,other,removed,left,picked,other,removed,other,not_included,Nemiga,true,39
2360143,2022-11-17,picked,other,left,other,removed,other,removed,not_included,GenOne,false,38
2360126,2022-11-17,other,picked,other,removed,removed,left,other,not_included,Endpoint,true,44
2360126,2022-11-17,removed,other,picked,other,other,left,removed,not_included,HONORIS,false,43
2360144,2022-11-17,other,removed,picked,removed,other,left,other,not_included,SKADE X,true,45
2360144,2022-11-17,removed,other,other,other,removed,left,picked,not_included,AGO,false,31
2360093,2022-11-17,removed,left,other,other,removed,removed,other,not_included,fnatic,true,22
2360093,2022-11-17,other,left,removed,removed,other,other,removed,not_included,SAW,false,20
2360110,2022-11-17,removed,picked,other,left,other,other,removed,not_included,Copenhagen Flames,true,35
2360110,2022-11-17,other,other,picked,left,removed,removed,other,not_included,Sangal,false,26
2360092,2022-11-17,other,removed,other,other,removed,left,removed,not_included,500,true,16
2360092,2022-11-17,removed,other,removed,removed,other,left,other,not_included,Astralis,false,1
